"http://dbpedia.org/resource/Yona,_Russia"	"Ёна (село)"	"http://dbpedia.org/resource/Category:Rural_localities_in_Murmansk_Oblast"
"http://dbpedia.org/resource/Yonsky"	"Ёнский"	"http://dbpedia.org/resource/Category:Rural_localities_in_Murmansk_Oblast"
"http://dbpedia.org/resource/Abaga,_Amginsky_District,_Sakha_Republic"	"Абага (Амгинский улус)"	"http://dbpedia.org/resource/Category:Rural_localities_in_the_Sakha_Republic"
"http://dbpedia.org/resource/Abadzekhskaya"	"Абадзехская"	"http://dbpedia.org/resource/Category:Rural_localities_in_the_Republic_of_Adygea"
"http://dbpedia.org/resource/Abaza_(town)"	"Абаза (город)"	"http://dbpedia.org/resource/Category:Cities_and_towns_in_Khakassia"
"http://dbpedia.org/resource/Abaza_(town)"	"Абаза (город)"	"http://dbpedia.org/resource/Category:Populated_places_established_in_1856"
"http://dbpedia.org/resource/Abazinsky_District"	"Абазинский район"	"http://dbpedia.org/resource/Category:Districts_of_Karachay-Cherkessia"
"http://dbpedia.org/resource/Abakan"	"Абакан"	"http://dbpedia.org/resource/Category:17th-century_establishments_in_Russia"
"http://dbpedia.org/resource/Abakan"	"Абакан"	"http://dbpedia.org/resource/Category:Cities_and_towns_in_Khakassia"
"http://dbpedia.org/resource/Abakan"	"Абакан"	"http://dbpedia.org/resource/Category:Populated_places_established_in_1675"
"http://dbpedia.org/resource/Abakan"	"Абакан"	"http://dbpedia.org/resource/Category:Yeniseysk_Governorate"
"http://dbpedia.org/resource/Aban,_Russia"	"Абан (посёлок)"	"http://dbpedia.org/resource/Category:Rural_localities_in_Krasnoyarsk_Krai"
"http://dbpedia.org/resource/Abansky_District"	"Абанский район"	"http://dbpedia.org/resource/Category:Districts_of_Krasnoyarsk_Krai"
"http://dbpedia.org/resource/Abansky_District"	"Абанский район"	"http://dbpedia.org/resource/Category:States_and_territories_established_in_1924"
"http://dbpedia.org/resource/Abatsky_District"	"Абатский район"	"http://dbpedia.org/resource/Category:Districts_of_Tyumen_Oblast"
"http://dbpedia.org/resource/Abdulino"	"Абдулино"	"http://dbpedia.org/resource/Category:Samara_Governorate"
"http://dbpedia.org/resource/Abdulino"	"Абдулино"	"http://dbpedia.org/resource/Category:Cities_and_towns_in_Orenburg_Oblast"
"http://dbpedia.org/resource/Abdulinsky_District"	"Абдулинский район"	"http://dbpedia.org/resource/Category:Districts_of_Orenburg_Oblast"
"http://dbpedia.org/resource/Abzelilovsky_District"	"Абзелиловский район"	"http://dbpedia.org/resource/Category:States_and_territories_established_in_1930"
"http://dbpedia.org/resource/Abzelilovsky_District"	"Абзелиловский район"	"http://dbpedia.org/resource/Category:Districts_of_Bashkortostan"
"http://dbpedia.org/resource/Abinsk"	"Абинск"	"http://dbpedia.org/resource/Category:Cities_and_towns_in_Krasnodar_Krai"
"http://dbpedia.org/resource/Abinsky_District"	"Абинский район"	"http://dbpedia.org/resource/Category:Districts_of_Krasnodar_Krai"
"http://dbpedia.org/resource/Abramovka,_Moscow_Oblast"	"Абрамовка (Московская область)"	"http://dbpedia.org/resource/Category:Old_Believer_communities"
"http://dbpedia.org/resource/Abramovka,_Moscow_Oblast"	"Абрамовка (Московская область)"	"http://dbpedia.org/resource/Category:Rural_localities_in_Moscow_Oblast"
"http://dbpedia.org/resource/Abramovka,_Moscow_Oblast"	"Абрамовка (Московская область)"	"http://dbpedia.org/resource/Category:Ramenye"
"http://dbpedia.org/resource/Abyy"	"Абый"	"http://dbpedia.org/resource/Category:Rural_localities_in_the_Sakha_Republic"
