"city"	"name"
"http://dbpedia.org/resource/Naâma"	"Наама (город)"
"http://dbpedia.org/resource/Naantali"	"Наантали"
"http://dbpedia.org/resource/Nabadwip"	"Набадвип"
"http://dbpedia.org/resource/Nabarangpur"	"Набарангпур"
"http://dbpedia.org/resource/Nabari,_Mie"	"Набари"
"http://dbpedia.org/resource/Nablus"	"Наблус"
"http://dbpedia.org/resource/Nava_de_Arévalo"	"Нава-де-Аревало"
"http://dbpedia.org/resource/Nava_de_Roa"	"Нава-де-Роа"
"http://dbpedia.org/resource/Nava_del_Barco"	"Нава-дель-Барко"
"http://dbpedia.org/resource/Nawada"	"Навада"
"http://dbpedia.org/resource/Navadijos"	"Навадихос"
"http://dbpedia.org/resource/Navaquesera"	"Навакесера"
"http://dbpedia.org/resource/Navaconcejo"	"Наваконсехо"
"http://dbpedia.org/resource/Navalacruz"	"Навалакрус"
"http://dbpedia.org/resource/Navalonguilla"	"Навалонгилья"
"http://dbpedia.org/resource/Navalosa"	"Навалоса"
"http://dbpedia.org/resource/Navaluenga"	"Навалуэнга"
"http://dbpedia.org/resource/Navalcán"	"Навалькан"
"http://dbpedia.org/resource/Navalmoral"	"Навальмораль"
"http://dbpedia.org/resource/Navalperal_de_Pinares"	"Навальпераль-де-Пинарес"
"http://dbpedia.org/resource/Navalperal_de_Tormes"	"Навальпераль-де-Тормес"
"http://dbpedia.org/resource/Navamorcuende"	"Наваморкуэнде"
"http://dbpedia.org/resource/Navahondilla"	"Наваондилья"
"http://dbpedia.org/resource/Navardún"	"Навардун"
"http://dbpedia.org/resource/Navarrevisca"	"Наварревиска"
"http://dbpedia.org/resource/Navarredonda_de_Gredos"	"Наварредонда-де-Гредос"
"http://dbpedia.org/resource/Navarredondilla"	"Наварредондилья"
"http://dbpedia.org/resource/Navarrete,_La_Rioja"	"Наваррете"
"http://dbpedia.org/resource/Navas_de_Bureba"	"Навас-де-Буреба"
"http://dbpedia.org/resource/Navas_del_Madroño"	"Навас-дель-Мадроньо"
"http://dbpedia.org/resource/Navacepedilla_de_Corneja"	"Навасепедилья-де-Корнеха"
"http://dbpedia.org/resource/Navatalgordo"	"Наватальгордо"
"http://dbpedia.org/resource/Navatejares"	"Наватехарес"
"http://dbpedia.org/resource/Navaescurial"	"Наваэскурияль"
"http://dbpedia.org/resource/Nave,_Lombardy"	"Наве (Италия)"
"http://dbpedia.org/resource/Nave_San_Rocco"	"Наве-Сан-Рокко"
"http://dbpedia.org/resource/Navegantes"	"Навегантис"
"http://dbpedia.org/resource/Navelli"	"Навелли"
"http://dbpedia.org/resource/Navezuelas"	"Навесуэлас"
"http://dbpedia.org/resource/Navi_Mumbai"	"Нави Мумбаи"
"http://dbpedia.org/resource/Naucratis"	"Навкратис"
"http://dbpedia.org/resource/Naupactus"	"Навпакт"
"http://dbpedia.org/resource/Navsari"	"Навсари"
"http://dbpedia.org/resource/Nagayevo,_Magadan"	"Нагаево (Магаданская область)"
"http://dbpedia.org/resource/Nagai,_Yamagata"	"Нагаи (город)"
"http://dbpedia.org/resource/Nagakute,_Aichi"	"Нагакуте"
"http://dbpedia.org/resource/Nagano,_Nagano"	"Нагано"
"http://dbpedia.org/resource/Nagaoka,_Niigata"	"Нагаока"
"http://dbpedia.org/resource/Nagaokakyō,_Kyoto"	"Нагаокакё (современный город)"
"http://dbpedia.org/resource/Nagaon"	"Нагаон"
"http://dbpedia.org/resource/Nagapattinam"	"Нагапаттинам"
"http://dbpedia.org/resource/Naharlagun"	"Нагарлагун"
"http://dbpedia.org/resource/Nagasaki"	"Нагасаки"
"http://dbpedia.org/resource/Nagato,_Yamaguchi"	"Нагато (город)"
"http://dbpedia.org/resource/Nagaur"	"Нагаур"
"http://dbpedia.org/resource/Nagahama,_Shiga"	"Нагахама (Сига)"
"http://dbpedia.org/resource/Naggar"	"Наггар"
"http://dbpedia.org/resource/Nagpur"	"Нагпур"
"http://dbpedia.org/resource/Naghan"	"Нагхан"
"http://dbpedia.org/resource/Nadvirna"	"Надворная"
"http://dbpedia.org/resource/Najran"	"Наджран"
"http://dbpedia.org/resource/Naju"	"Наджу"
"http://dbpedia.org/resource/Nador"	"Надор (город)"
"http://dbpedia.org/resource/Nadym"	"Надым"
"http://dbpedia.org/resource/Nazareth"	"Назарет"
"http://dbpedia.org/resource/Nazarkahrizi"	"Назаркахризи"
"http://dbpedia.org/resource/Nazarovo,_Krasnoyarsk_Krai"	"Назарово (Красноярский край)"
"http://dbpedia.org/resource/Nazilli"	"Назилли"
"http://dbpedia.org/resource/Nasino"	"Назино (коммуна)"
"http://dbpedia.org/resource/Nazyvayevsk"	"Называевск"
"http://dbpedia.org/resource/Nain,_Iran"	"Наин"
"http://dbpedia.org/resource/Neidling"	"Найдлинг"
"http://dbpedia.org/resource/Nainital"	"Найнитал"
"http://dbpedia.org/resource/Nairobi"	"Найроби"
"http://dbpedia.org/resource/Nightmute,_Alaska"	"Найтмьют (Аляска)"
"http://dbpedia.org/resource/Naka,_Ibaraki"	"Нака (город)"
"http://dbpedia.org/resource/Nakama,_Fukuoka"	"Накама"
"http://dbpedia.org/resource/Nakano,_Nagano"	"Накано (город)"
"http://dbpedia.org/resource/Nakatsu,_Ōita"	"Накацу"
"http://dbpedia.org/resource/Nakatsugawa,_Gifu"	"Накацугава"
"http://dbpedia.org/resource/Nakło_nad_Notecią"	"Накло-над-Нотецён"
"http://dbpedia.org/resource/Nakskov"	"Наксков"
"http://dbpedia.org/resource/Naxos_(Sicily)"	"Наксос (Сицилия)"
"http://dbpedia.org/resource/Naxos_(city)"	"Наксос (город)"
"http://dbpedia.org/resource/Nakuru"	"Накуру"
"http://dbpedia.org/resource/Nalanda"	"Наланда"
"http://dbpedia.org/resource/Nałęczów"	"Наленчув"
"http://dbpedia.org/resource/Nalžovské_Hory"	"Нальжовске-Гори"
"http://dbpedia.org/resource/Nalchik"	"Нальчик"
"http://dbpedia.org/resource/Namakkal"	"Намаккал"
"http://dbpedia.org/resource/Namangan"	"Наманган"
"http://dbpedia.org/resource/Nambroca"	"Намброка"
"http://dbpedia.org/resource/Namwon"	"Намвон"
"http://dbpedia.org/resource/Namerikawa,_Toyama"	"Намерикава"
"http://dbpedia.org/resource/Námestovo"	"Наместово"
"http://dbpedia.org/resource/Namibe"	"Намибе (город)"
"http://dbpedia.org/resource/Nampa,_Idaho"	"Нампа"
"http://dbpedia.org/resource/Namyangju"	"Намъянджу"
"http://dbpedia.org/resource/Namysłów"	"Намыслув"
"http://dbpedia.org/resource/Nanao,_Ishikawa"	"Нанао"
"http://dbpedia.org/resource/Nandgaon,_Uttar_Pradesh"	"Нандгаон"
"http://dbpedia.org/resource/Nanded"	"Нандер"
"http://dbpedia.org/resource/Nandurbar"	"Нандурбар"
"http://dbpedia.org/resource/Nanjing"	"Нанкин"
"http://dbpedia.org/resource/Nankoku,_Kōchi"	"Нанкоку"
"http://dbpedia.org/resource/Nanno"	"Нанно"
"http://dbpedia.org/resource/Nantes"	"Нант"
"http://dbpedia.org/resource/Nantan,_Kyoto"	"Нантан"
"http://dbpedia.org/resource/Nanto,_Toyama"	"Нанто"
"http://dbpedia.org/resource/Nanto,_Veneto"	"Нанто (Италия)"
"http://dbpedia.org/resource/Nanning"	"Наньнин"
"http://dbpedia.org/resource/Nantou_City"	"Наньтоу"
"http://dbpedia.org/resource/Nanchang"	"Наньчан"
"http://dbpedia.org/resource/Nanyang,_Henan"	"Наньян"
"http://dbpedia.org/resource/Napa,_California"	"Напа (Калифорния)"
"http://dbpedia.org/resource/Napakiak,_Alaska"	"Напакиак (Аляска)"
"http://dbpedia.org/resource/Napaskiak,_Alaska"	"Напаскиак (Аляска)"
"http://dbpedia.org/resource/Napata"	"Напата"
"http://dbpedia.org/resource/Napoleon,_Ohio"	"Наполеон (Огайо)"
"http://dbpedia.org/resource/Nappersdorf-Kammersdorf"	"Напперсдорф-Каммерсдорф"
"http://dbpedia.org/resource/Nara,_Nara"	"Нара (город)"
"http://dbpedia.org/resource/Narbolia"	"Нарболия"
"http://dbpedia.org/resource/Narva"	"Нарва"
"http://dbpedia.org/resource/Narva-Jõesuu"	"Нарва-Йыэсуу"
"http://dbpedia.org/resource/Narvik"	"Нарвик"
"http://dbpedia.org/resource/Nardò"	"Нардо"
"http://dbpedia.org/resource/Nardodipace"	"Нардодипаче"
"http://dbpedia.org/resource/Narimanov,_Astrakhan_Oblast"	"Нариманов (город)"
"http://dbpedia.org/resource/Narita,_Chiba"	"Нарита"
"http://dbpedia.org/resource/Narcao"	"Наркао"
"http://dbpedia.org/resource/Narnaul"	"Нарнаул"
"http://dbpedia.org/resource/Naro-Fominsk"	"Наро-Фоминск"
"http://dbpedia.org/resource/Narowal"	"Наровал"
"http://dbpedia.org/resource/Narol,_Poland"	"Нароль"
"http://dbpedia.org/resource/Narrillos_del_Álamo"	"Наррильос-дель-Аламо"
"http://dbpedia.org/resource/Narrillos_del_Rebollar"	"Наррильос-дель-Ребольяр"
"http://dbpedia.org/resource/Narros_de_Saldueña"	"Наррос-де-Сальдуэнья"
"http://dbpedia.org/resource/Narros_del_Castillo"	"Наррос-дель-Кастильо"
"http://dbpedia.org/resource/Narros_del_Puerto"	"Наррос-дель-Пуэрто"
"http://dbpedia.org/resource/Nartkala"	"Нарткала"
"http://dbpedia.org/resource/Naruto,_Tokushima"	"Наруто (город)"
"http://dbpedia.org/resource/Narzole"	"Нарцоле"
"http://dbpedia.org/resource/Narym"	"Нарым"
"http://dbpedia.org/resource/Naryan-Mar"	"Нарьян-Мар"
"http://dbpedia.org/resource/Nasielsk"	"Насельск"
"http://dbpedia.org/resource/Nashik"	"Насик"
"http://dbpedia.org/resource/Nasiriyah"	"Насирия"
"http://dbpedia.org/resource/Nassau,_Minnesota"	"Нассо (город, Миннесота)"
"http://dbpedia.org/resource/Nasukarasuyama,_Tochigi"	"Насукарасуяма"
"http://dbpedia.org/resource/Nasushiobara,_Tochigi"	"Насусиобара"
"http://dbpedia.org/resource/Natal,_Rio_Grande_do_Norte"	"Натал (Риу-Гранди-ду-Норти)"
